course_id,title,true_category,true_category_zh,predicted_category,predicted_category_zh,predicted_confidence,true_class_probability,text_snippet
5ebce244df2168d2c1d83995,職場必備的批判思考力：沉思力篇,career-skills,職場技能,humanities,人文,0.3369250938890103,0.26442075912239466,職場必備的批判思考力：沉思力篇 深度思考其實不難！只要掌握八階段技巧，就能隨時隨地冷靜下來，針對任何主題進行深入且周全的分析批判！ 社會科學 口語表達
5e34cc8550c9ee0024df5297,資料變決策！從零上手 Tableau 大數據視覺化,career-skills,職場技能,programming,程式,0.33211635002814616,0.15213084890221162,資料變決策！從零上手 Tableau 大數據視覺化 本門課程，主要介紹全球熱門的大數據分析工具 Tableau！ 結合資料探索和視覺化之優點，透過簡易的方式完成視覺化程序，讓使用者可以更隨心所欲的製作圖表，目標是讓學員可以了解工具的用法，並實際搭配案例進行各類實作練習。本課程規劃以中文步驟式教學Ta
694157392a5f7a5228b11e22,雙週更新：Canva x 10 種必學 AI｜日常隨時高效實戰,career-skills,職場技能,marketing,行銷,0.331340851485744,0.16684203994010186,雙週更新：Canva x 10 種必學 AI｜日常隨時高效實戰 零門檻的 AI 實戰課！資深設計師＋科研專家幫你 6 個月從零到進階，結合 Canva 應用 10 種 AI 黑科技，全面升級 AI 產出品質！聽 Podcast 學心法、看圖文輕鬆做練習，無痛解鎖設計、文案、影音及 Vibe Codi
5788984dd0c303070041573a,設計思考，頂尖企業都在學的創新流程！,career-skills,職場技能,design,設計,0.3278530032151007,0.2880383733978461,設計思考，頂尖企業都在學的創新流程！ 設計思考課程，教你運用不同思維來解決問題。課程將使用史丹佛大學的研究作為依據，帶你認識設計思考的流程與方法，並透過實作來加深印象，完整教你從創意發想到設計、從測試到應用的設計思考力。 產品設計
689c48d9f3d463d52be20d61,AI 時代的前端升級術｜前 TikTok 面試官親授面試必考題,programming,程式,career-skills,職場技能,0.3275643029002053,0.22086080252002602,AI 時代的前端升級術｜前 TikTok 面試官親授面試必考題 前 TikTok 前端面試官親授，不只帶你掌握前端面試的必考題目，也能提升你工作上解決問題的能力，告別無腦靠 AI 複製貼上程式碼，打造真正不可取代的實力，晉升資深前端工程師！ 職涯 工程師 面試 前端 網頁前端
5eaf7eec3e47cfd04f222519,職場寫作課：從個人品牌到自媒體,humanities,人文,career-skills,職場技能,0.32359186329678125,0.13828415778843497,職場寫作課：從個人品牌到自媒體 自媒體寫作課，寫作是讓職場上的專業人士被看見的最重要方式，從打造個人品牌最重要的 10 篇關鍵文章，到發展成具有影響力的自媒體，本課程幫助學員被認識、被重視、被賞識。 個人品牌經營 寫作
58578cf8f528320700f8baa6,與大師相會：每個人都能體現的舞台魅力,art,藝術,career-skills,職場技能,0.32235629479769673,0.09018981725217429,與大師相會：每個人都能體現的舞台魅力 宋少卿的舞台表演課程，由表演與相聲大師宋少卿親自授課，課程將從表演概論、表情管理開始，教你表演前的暖身與發聲練習，如何完成肢體開發，如何完整的發揮既有與即興台詞，以及表演的情緒表達，跟著宋少卿學習舞台表演，讓觀眾感受到你的舞台魅力。 更多職場溝通 戲劇表演
63501723d10d681b82e4959f,撰股機器人：打造 Python 股票機器人,finance-and-investment,投資理財,programming,程式,0.31384122814080606,0.2649292318891413,撰股機器人：打造 Python 股票機器人 透過股票價格、社群討論與媒體報導，讀取背後意義，進而幫助自己優化投資策略。這是個結合 python、雲端與 AI，撰寫、打造自己的股票機器人的手把手教學課程。
629d802f4fcbbb0007be6718,YouTuber 的必修稅務學分：新手報稅到聰明節稅的重點教學,marketing,行銷,career-skills,職場技能,0.30520193788855393,0.14711361229948453,YouTuber 的必修稅務學分：新手報稅到聰明節稅的重點教學 如果你在處理頻道相關的稅務上遇到了困難， 這門講座可以提供你身為 YouTuber 的必備稅務知識！ 如果你是零報稅知識的上路新手，可以透過講座重點整理式地了解報稅方法； 如果你已經有頻道稅務基本觀念，講座中也會再分享各種節稅省錢的操作
60f5240430b73c00071c1388,進階造型師技法在家學 - 新娘秘書實戰班,career-skills,職場技能,lifestyle,生活品味,0.3039256023093258,0.27214000995204496,進階造型師技法在家學 - 新娘秘書實戰班 學完妝髮後，實際要踏到婚禮現場梳化，仍然還有很長的一段路要走。這堂課講解婚禮現場要注意的梳化疑難雜症，這可是不跑現場學不到的實戰經驗喔！ 更多職場技能 護膚保養與化妝
62d5100fea832b0007f140c6,自造機會、人生創業！ 社群時代「最誠實」的個人品牌建立指南,career-skills,職場技能,marketing,行銷,0.2963427896284794,0.2025647820835386,自造機會、人生創業！ 社群時代「最誠實」的個人品牌建立指南 總是聽大家說個人品牌很重要，但卻不明白它是什麼？或是不知道怎麼開始嗎？ 讓就曰設計負責人的洪資皓（Ryan）老師將教你找出自己的優勢、定位與切入點，一步步從零開始建立、經營、形象設計、行銷擴散你獨一無二的個人品牌，活出自己的樣貌，自造機會，
57a30629d0c303070041dc4b,一個小時！DIY你的作品集網站,programming,程式,career-skills,職場技能,0.29588165505279285,0.07321559137268803,一個小時！DIY你的作品集網站 人手一機的時代了，你還在找你昨天印出來的履歷表？！ 放下它吧！ 來！跟著我一步一步做，明天就可以丟掉你的履歷表，帶著你的手機就可以去面試了！ 履歷撰寫 個人品牌經營 其他架站工具
5ff6aa28c5cbbcb694532eaa,插一盆花歌頌四季－我的自然感花藝創作法,art,藝術,lifestyle,生活品味,0.29502460522762847,0.2187067338128515,插一盆花歌頌四季－我的自然感花藝創作法 這是一堂無論花藝師或是純粹想在家享受自然美好的你應該學習的一堂花藝課，透過介紹各種能取代花藝海綿的插花方式，讓大家了解在生活中也可以用環保自然的方式插花。並介紹老師如何透過對於素材的感受，去營造不同素材在一個作品中該有的位子。 壓力舒緩 更多藝術
5bd43b15029bec001e0a4ba1,Git - 軟體工程師必備的版本管理時光機,programming,程式,career-skills,職場技能,0.29473867293219985,0.2656519052458502,Git - 軟體工程師必備的版本管理時光機 版本管理是現今軟體開發大家都一定要會的技能，而 Git 更是目前的版本管理主流。 這門課會教你如何從最簡單的個人版本管理到多人版本管理，以及共同開發時如何有效率的管理程式碼。 更多軟體程式開發與維護
686976d351036de87280dcd0,超級歪的哲學訓練課！帶你破解人性盲點，養成邏輯腦,humanities,人文,career-skills,職場技能,0.29275285021595,0.09469542673526887,超級歪的哲學訓練課！帶你破解人性盲點，養成邏輯腦 從古希臘到當代哲學，從社會框架回歸自我價值，知識型 Youtuber 超級歪帶你懷疑一切、看見盲點、重估價值，掌握用「全新視角」看待世界的能力！ 超級歪 自我價值 哲學 人生哲學 獨立思考 邏輯能力 人性盲點 存在主義 思辨 批判思考
651c08e2cd718556aa7f4356,資訊安全防禦課，預防危機的網路心法,humanities,人文,lifestyle,生活品味,0.289435266095604,0.0639490236916976,資訊安全防禦課，預防危機的網路心法 人人都說資安很重要，但你真的了解嗎？ 駭客攻擊層出不窮，提高自身資安意識刻不容緩，這堂課將帶你分析現下最常見的資安漏洞，讓你就算沒有科技背景，也能幫助自己，以及身邊的親朋好友打造安全的網路使用環境。 資訊安全
63fefdbf6ebb810f35390e00,資料變決策！商業圖表製作與視覺化分析的技術,marketing,行銷,programming,程式,0.28715905322905866,0.11159640667088713,資料變決策！商業圖表製作與視覺化分析的技術 說出好的資料故事，並不困難！ 這堂課提供關於資料分析與視覺化的整合技術，共四項重點：(1) 資料分析與商業圖表的整合製作流程 (2) 商業圖表的使用與設計技巧 (3) 學會多款視覺化分析軟體：Google Sheet、Google Looker Studi
649120d7de71c2f755051c6c,在地老店化身國際品牌 - 林聰明沙鍋魚頭第三代的傳承與創新,marketing,行銷,career-skills,職場技能,0.2863572088536073,0.06378915799263207,在地老店化身國際品牌 - 林聰明沙鍋魚頭第三代的傳承與創新 林聰明沙鍋魚頭是國際知名的嘉義特色美食，課程中，第三代執行長林佳慧以接班家族事業為起點，帶出她如何在人才流失、世代衝突等困境中成功轉型，結合網路多角經營，開發線下新商機，創造新的經營高峰。 沙鍋魚頭 林聰明 在嘉學
6322cc3f7a438a0006249247,台日設計師聯手出擊！打造吸睛作品集,career-skills,職場技能,design,設計,0.2861351226839358,0.20556517050995873,台日設計師聯手出擊！打造吸睛作品集 令人印象深刻的作品集必修課： 台日設計師聯手，從概念、製作到面試，17堂設計實務全收錄 曾任日本奧美廣告創意總監飯田佳樹與SAFE HOUSE T創辦人黃慎慈現身說法，推出線上課程《令人印象深刻的作品集必修課》，從概念、製作到面試等17堂設計實務課程全收錄！更提供
651c08bade09e90c5426521e,海外台人行動課，讓世界了解台灣的方法,humanities,人文,lifestyle,生活品味,0.2845906294382483,0.14759048576260844,海外台人行動課，讓世界了解台灣的方法 支援無國界，海外台灣人也能幫上忙！ 相信不管是否在非常時刻時，海外的台灣人都是心繫家鄉這塊土地，這堂課將帶著大家，盤點自己所在國跟台灣的關係優勢，以及整理自己可以運用的資源，找到自己可以發揮的位置。
63a66a0d2a1eda5fabe039bc,葉曄的美字養成課：大人小孩的身體記憶書寫,art,藝術,lifestyle,生活品味,0.2821958804391321,0.14583925786065519,葉曄的美字養成課：大人小孩的身體記憶書寫 傳統的練字法注重認知導向，本課程嘗試利用身體記憶，讓寫字相關的習慣，更容易調整或重新建立。歡迎正在習字的孩童及大人一起加入。
65446dee36df807b1c0cc882,《電商群募流》電商人必學千萬銷售心法,marketing,行銷,career-skills,職場技能,0.2753399359335305,0.17026100593496027,《電商群募流》電商人必學千萬銷售心法 《電商群募流》這是一堂教你千萬募資的操作流程，我們透過這套方法打造 30 多種百萬、千萬募資專案，只需要掌握五大面向：「產品、內容、數據、專案、品牌」，這樣清晰的模組化思維，能幫你做到「個人能力，與品牌營收升級」。 電商 電商群募流 群眾募資 群募流 Kenji
56e0e9fb4e3ef90900b7cff1,波波的氣球娃娃 - 歌姬初音篇,handmade,手作,lifestyle,生活品味,0.27506954896961777,0.1362863030526308,波波的氣球娃娃 - 歌姬初音篇 與眾不同的精緻日式手法，打造你的的氣球娃娃，以深入淺出的方式讓接觸氣球造型不久的氣球愛好者，讓你走入波波氣球娃娃的世界。 氣球
63284c29a43a2b0006e03b86,治療壞習慣的 12 道處方籤,career-skills,職場技能,lifestyle,生活品味,0.27261125970873845,0.2603171727206704,治療壞習慣的 12 道處方籤 時間不夠用、瞎忙頭好痛...... 別讓瑣事偷走你寶貴的時間！ 永錫老師說，你需要先養成「吃青蛙」的簡單好習慣！ 大聯盟日本球星大谷翔平受用一生的「九宮格年計畫」涵蓋健康、工作、財務、內在等，學習設定未來日記，你就能完全掌控自己的人生！ 效率提升
5df2fd45a5ee510022a0af4b,成功前進科技巨頭，百萬年薪面試術！,career-skills,職場技能,programming,程式,0.2690325714956669,0.20194790903680435,"成功前進科技巨頭，百萬年薪面試術！ 想進入 Facebook, Amazon, Apple, Google 等知名科技公司嗎？本課程由資深 Amazon SDE 面試官 Dev，與多家 FANG 科技巨頭的工程師朋友打磨多年而成，教你學校不會教的面試速成術，一起系統性的破解 Coding Quest"
5ee0087e1824f260e1a311d6,寫一手西洋書法美字：銅版體習字課,art,藝術,language,語言,0.2673904809908499,0.26302164516845206,寫一手西洋書法美字：銅版體習字課 使用金屬筆尖的沾水筆，沾墨書寫出古典優雅的英文美字。 習字不僅僅只有跟抄，培養美學概念，避免無效的練習，矯正錯誤觀念，寫出一手行雲流水的美字。 英文藝術字 壓力舒緩
5e92d28182c670f9ca6cb21b,Photoshop 合成必修 - 電影光影場景合成,design,設計,art,藝術,0.2667842816576015,0.25891495259134245,Photoshop 合成必修 - 電影光影場景合成 這堂《Photoshop 合成必修 - 電影光影場景合成》，學習讓合成畫面更具說服力的因素。課程將教你光影和顏色關係的重要性，帶你活用合成理論，學習實際運用在大型電影場景的合成技術，你也能用 Photoshop 完成電影光影場景合成。 photos
5cbe85a3d180040020052629,品牌力革命：運動品牌塑造心法,design,設計,marketing,行銷,0.26620989343531554,0.1390771036660934,品牌力革命：運動品牌塑造心法 透過沛肯資深總監們多年來的實戰經驗，彙整出品牌四力：「感動力」、 「視覺力」、「系統力」、「控制力」等課程，並透過豐富的案例來貫穿各個環節，讓你掌握品牌策略心法、領會視覺傳達設計帶來的影響力。 沛肯從 2011 年創辦至今，秉持著「用設計傳遞精神、用運動改變世界」的理念
69f07b30ecc2717022beb2bb,居家水電實戰課｜問題診斷 X 修繕演練 X 清潔養護,handmade,手作,lifestyle,生活品味,0.2655169658019258,0.040354573089240724,居家水電實戰課｜問題診斷 X 修繕演練 X 清潔養護 集結四位修繕專家，從原理講解、問題診斷，到實作步驟、保養維護，教你一套根治水電、家電與壁癌問題的完整修繕邏輯，解決 80% 居家疑難雜症，跟高昂維修費說掰掰！ 老宅 冷氣 漏水 水電師傅 水電 壁癌 插座 DIY 修繕 市場行情
568537d0e8ff9b20003cf504,CRYENGINE 獨立遊戲開發 - 場景建構篇,art,藝術,programming,程式,0.2644515429202907,0.08302478071681807,CRYENGINE 獨立遊戲開發 - 場景建構篇 CRYENGINE 是一款高效、功能完整、非常龐大，尤以畫質見稱的遊戲引擎。 這個系列的第一個課程會協助你快速入門，並理清使用引擎的工作流程。在這個階段裡不需要掛或編寫任何程式腳本，只要 step by step 就能完成一個美麗且可以互動的自然場景
6460a5237e5033079cd88349,人類圖新手實戰必學！解析屬於你的人生藏寶圖,lifestyle,生活品味,career-skills,職場技能,0.2606558284253115,0.24612620775560198,人類圖新手實戰必學！解析屬於你的人生藏寶圖 揭開人生謎底，掌握人類圖力量！深入自我，洞悉思考脈絡和特質。以嶄新角度看職場、人際關係、愛情，引領自身探索的思維革命。掌握動力，生活更有效。提供您新視角輕鬆達成成功，開始解密人生秘密！無論新手或有基礎，啟迪不凡旅程！ 限時方向快閃
637d763348a3289e02f5bd09,業務行銷必備Google Looker Studio基礎攻略,marketing,行銷,career-skills,職場技能,0.2575362639077716,0.10745370213369625,業務行銷必備Google Looker Studio基礎攻略 透過 Google 的免費工具 Looker Studio，你可以學到： 最常卡關的：哪些該放維度？哪些該放指標？以及該分析什麼數據？ 最需要手把手的：學會製作 17 張商業圖表、套用模板，步驟、注意事項完整解析！ 最需要培養的：業務、行
5c8892e752c0ae0020e935c5,BIM 實務即戰力！一堂課學會建築資訊模型,design,設計,career-skills,職場技能,0.25639311696844036,0.23069047191327388,BIM 實務即戰力！一堂課學會建築資訊模型 BIM 建築資訊模型課程，跟著建築師學習建築資訊模型的應用。課程包含 BIM 專案和 BMP 架構，以及建築 AI 的應用和設計虛擬實境應用，透過數個實務經驗，帶你與業界接軌進行基本 BIM 專案執行架構設定，從執照圖說到報告書，你也能能獨立做出 BIM 
57b90a00c7425c0700c695b8,小編必學，百萬觀眾動畫製作術－動畫星球,design,設計,career-skills,職場技能,0.2544951369610769,0.15583762959682315,小編必學，百萬觀眾動畫製作術－動畫星球 PTT 動畫製作教學課程，適合需要經營FB粉專或YouTube的小編與部落客，也適合對社群經營、網路行銷、廣告製作有興趣的你。這堂用 PTT 製作動畫的課程，能幫助你提升粉專貼文的觸擊率與點擊率，讓社群的顧客忠誠度大幅提升。 更多動態設計工具 PowerPoi
5f506991b1b6d678526889e1,數位轉型敲門磚，產業必學 AI 思維通識課,programming,程式,career-skills,職場技能,0.25219757628124934,0.1342572712662114,數位轉型敲門磚，產業必學 AI 思維通識課 本課程由台大教授 - 陳縕儂，帶領學員進入 AI 的世界。從 AI 的基礎概念、思維脈絡，到導入企業的產業應用與剖析，幫助企業與員工找到自身的 AI 痛點、迎接 AI 智慧化時代的挑戰。 AI 人工智慧入門
64507571db90730f033dcb14,站在巨人的肩上！ESG 企業實戰對談,humanities,人文,career-skills,職場技能,0.24894314239700757,0.08200095453622362,站在巨人的肩上！ESG 企業實戰對談 2022.03，金管會啟動「上市櫃公司永續發展路徑圖」，上市櫃公司於 2027年前完成溫室氣體盤查，但仍有半數以上企業未意識到 ESG 的重要性，或想做卻又不知該如何執行。 中小企業是台灣的經濟主體，能邀請走在 ESG 路上的前輩，分享最接地氣的實戰經驗，解決中
61615aa25e3f7800079724ad,個人寫作課：會說就能寫，三種思維提升寫作力,humanities,人文,marketing,行銷,0.24810098648686493,0.12794976842462413,個人寫作課：會說就能寫，三種思維提升寫作力 寫作是現代人必備的底層技能，生活再忙碌，你也不能在這件事上缺席；這堂課要教你獨特的自然語言寫作技巧，讓你會說，就能寫！ 行銷學習地圖 興趣精選85折起 寫作
6156a77fdf426a0007cc5fe1,建立個人品牌視覺：諾米帶你上手風格再造,career-skills,職場技能,design,設計,0.2470309241921736,0.09473431453847889,建立個人品牌視覺：諾米帶你上手風格再造 苦惱於如何創造品牌視覺，變化個人風格識別嗎？Nuomi 諾米將帶領你從 iPad、Procreate 出發，帶領你認識品牌空間重塑以及 logo 設計，最後拿起 Apple pen，用簡單的黑白線條，創造符合你個人風格，具有設計感的個人肖像！一起體驗創作的樂趣
60ddad1db45f210006cd32d7,原型師模型課程：九天衡-邪羊莉莉,handmade,手作,lifestyle,生活品味,0.24627945725064002,0.23558479717393518,原型師模型課程：九天衡-邪羊莉莉 以原創故事題材《九天衡》系列的角色、惡魔邪羊擄獲的少女莉莉為範例。 帶你親手製作出人物模型。 除了講解女性臉部、身體比例、動態、肌肉的雕塑方法之外，還會分享怪獸頭骨、武器與翅膀的製作。 模型製作
6389826f54bed358fe4abde0,無痛開練 ! 小黑院長的寫字線上課,art,藝術,lifestyle,生活品味,0.2403944020445436,0.15252379790629073,無痛開練 ! 小黑院長的寫字線上課 為什麼我的字醜醜的？比例好怪？我好像沒天分寫美字...... 其實把字練好沒有這麼難 ! 無痛開練 ! 小黑院長開課～～ 不用花大錢買工具，帶你破除迷思，少走冤枉路。 臉書 36 萬追隨，明星、網紅一致推薦 ! 帶你一路過關斬將，練出速度快、良率高的一手美字。
633b9a53f1c5b90006e7f459,從零開始學縫紉，手作森林居家三件組,handmade,手作,lifestyle,生活品味,0.23800348178082426,0.14765344671658995,從零開始學縫紉，手作森林居家三件組 好想學縫紉卻不知道從哪裡開始？跟著手作森林輕鬆學習、打造屬於自己的居家風格吧！
651c091acd718525ac7f59e2,媒體識讀教育課，批判性思考的教學設計,humanities,人文,career-skills,職場技能,0.2363994884269036,0.1118946522133191,媒體識讀教育課，批判性思考的教學設計 歡迎來到訊息的多元宇宙，媒體識讀是這個宇宙的生存方法！ 訊息爆炸的時代，該怎麼培養自己辨識假消息的能力？Lead for Taiwan 營運經理呂宥聖，將帶你了解批判性思考的重要性，以及給予教育工作者製作媒體識讀教材的建議。 媒體識讀
66433398d7fd64c4ef9e0414,真愛旅程，愛情事典：角子的 100 道愛情問題剖析,lifestyle,生活品味,career-skills,職場技能,0.23316227784004312,0.1638355863096296,真愛旅程，愛情事典：角子的 100 道愛情問題剖析 博客來、誠品、金石堂三大書店，年度最暢銷愛情作家「角子」。在 FB、IG、Threads、YouTube 超過 70 萬名訂閱者中，累積五年線上問答，從上千個真實案例裡精選出來，愛情裡最常遇見的 45 個觀念跟 100 個問題。本課程共計 45 堂
58e5d4844909c907004a657a,不必下蠱的人心攻略術 — 小說實戰技術,humanities,人文,marketing,行銷,0.2306120270203377,0.21043996977222837,不必下蠱的人心攻略術 — 小說實戰技術 小說敘事和文學研究知識其實已深植於日常生活中，從廣告、社群經營，到文創產業等，隨處可見小說敘事的應用。朱宥勳將在課程中分享 12 個小說應用的成功案例，並教你如何實戰操作，適合所有在內容產業、文創產業，或需要使用故事行銷的每一個人。 寫作
5e8d70a52aa77e6f34d6fded,全民防疫通識課：陳建仁副總統來開講,humanities,人文,lifestyle,生活品味,0.22910056512319646,0.11107313880603727,全民防疫通識課：陳建仁副總統來開講 新型冠狀病毒 (COVID-19) 來勢洶洶，在防疫期間，要如何吸收正確觀念，破除防疫迷思，了解疫情相關的數據與措施，做好長期抗疫的準備？這堂課，我們邀請到人稱聖騎士、大仁哥的陳建仁副總統，運用專業的疾病防治、公共衛生背景，以淺顯易懂的方式，來和大家開講一堂全民防
5ef06ac48e82126a7d33289b,實境遊戲設計：打造好玩又有意義的情境體驗,career-skills,職場技能,lifestyle,生活品味,0.22868888629036221,0.11596793308648673,實境遊戲設計：打造好玩又有意義的情境體驗 愛玩，是人類的天性！想要把「遊戲」的力量，運用在你想要推廣的事物上嗎？參加這門課程，讓聚樂邦帶領你從 0 到 1，打造出好玩又有意義的生動情境體驗。 興趣精選85折起 產品設計
5b88ccda3aeadb001e5c7671,說故事的 15 個秘密－基礎編劇實戰力,humanities,人文,photography,攝影,0.22523094872980085,0.19500995617381328,說故事的 15 個秘密－基礎編劇實戰力 全球影音時代席捲-用好故事擁抱世界！ 完整 15 堂編劇課程帶你輕鬆入門，從基礎概念串聯實務經驗，有效掌握編劇力！ 新潮流下的必備專業，你怎能不會？ 影視創作 寫作
5e2fa805e3832b002474b650,薩克斯風 - 13 堂基本功吹出專輯的美聲,music,音樂,lifestyle,生活品味,0.2177750792082739,0.13274287991803463,薩克斯風 - 13 堂基本功吹出專輯的美聲 學習了一陣子薩克斯風，是不是覺得學歌總是很慢沒有進步？練習總是毫無頭緒，好不容易有機會上台，卻緊張又怕吹不好？ 這不是一門從零開始的課程，但是會帶你從每一個項目，解決你現在煩惱的每個問題，經過這門課之後 ，你可以知道盲點進而吹出想要的聲音，也可以得到自我練
5fb7565f2945a52e5e2dca8a,靈感不枯竭！30 種方式提升內容創作力,art,藝術,career-skills,職場技能,0.2164484400618855,0.11706448771996349,靈感不枯竭！30 種方式提升內容創作力 POPO 原創金牌講師陳譽仁的創意激發教學，透過遊戲等方式，打破你的思考框架和套路，建立起屬於自己的「點子資料庫」，寫出觸動人心的好內容。 更多設計 文案 更多職場技能 更多藝術 更多人文
6444a787bbcd891ef734e746,伴侶理財必修課｜談錢不傷感情 打造神隊友,finance-and-investment,投資理財,lifestyle,生活品味,0.21636630776386376,0.16362969150733228,伴侶理財必修課｜談錢不傷感情 打造神隊友 愛情雖然美好，但金錢糾紛讓你煩惱？ 這門課將教你與伴侶談錢不傷感情，並建立共同財務價值觀！ 學完後，你將獲得三大好處： 1. 避免金錢糾紛，設定共同財務目標 2. 增進信任，深化伴侶關係 3. 創造幸福，降低分歧，實現夢想 一起邀請伴侶踏上理財旅程，迎向美滿
62c670dc9cb50400075a3334,日本傳統樂器：津輕三味線入門課程,music,音樂,lifestyle,生活品味,0.21502741868244107,0.10187579201678688,日本傳統樂器：津輕三味線入門課程 身在台灣，也能學習道地的日本傳統音樂嗎？ 沒錯！由津輕三味線台灣廣原會的會主－廣原武豪老師，累積多年教學經驗製作的津輕三味線入門課程，終於在線上課程平台正式上架了！ 在課程之中，老師將從最基礎的持琴動作開始指導，過程中也不乏帶領大家認識津輕三味線的歷史與文化，讓各位
64912261c008c99546550bec,挑戰世界舞台的表演者 - 美秀集團與築夢者的立業Ｘ創作心法,career-skills,職場技能,lifestyle,生活品味,0.21473901510076593,0.1775004103205658,挑戰世界舞台的表演者 - 美秀集團與築夢者的立業Ｘ創作心法 這堂課以立業Ｘ創作為主軸，邀請美秀集團鍵盤手冠佑，以及築夢者團長田晉瑜，分享青年創業、實踐理想的心路歷程，以及如何將故鄉印象與精神融入創作，讓作品得到全國人民喜愛，甚至征服世界的舞台。 在嘉學 美秀
64995a750141cb6f596234b9,人生必修貸款學分｜教你提升核貸成功率！,finance-and-investment,投資理財,career-skills,職場技能,0.20802628998484443,0.08197440168963092,人生必修貸款學分｜教你提升核貸成功率！ 想成為人生勝利組，只知道如何賺錢是不夠的！了解信用評分、養信用，提升核貸成功率！ 貸款學分如何順利拿高分？就讓出考卷的人來教你寫考卷吧！ 信用 信貸 房貸 貸款 車貸
64803254758182643fe2d0a2,用 YouTube 賺錢理財：打造副業穩定被動收入,career-skills,職場技能,finance-and-investment,投資理財,0.20739953245814716,0.17110491214025478,用 YouTube 賺錢理財：打造副業穩定被動收入 在這個時代，YouTube 是非常好的獲利管道。我將經營頻道並創造第二收入的實戰經驗，提煉成一堂線上課程。 這堂課程將會由淺入深地帶著你從 0 訂閱到開通 YouTube 頻道的獲利條件。我會帶給你我所經歷過的實戰數據和真實案例，以最簡單的方式，讓
5d284aaa5d79bb00217b52ee,你的第一堂花藝課：一起來綁一束花吧！,handmade,手作,art,藝術,0.20643743856190863,0.16016913656818574,你的第一堂花藝課：一起來綁一束花吧！ 一次收錄三種最基本實用的花藝技法：手綁花、半球形插花技法以及花束的包裝學！ 花藝
602e35ead5b9f1537f5d0813,讓巴毛律師智財你！搞懂生活中的智慧財產權,humanities,人文,lifestyle,生活品味,0.20274652645823976,0.18773647908784338,讓巴毛律師智財你！搞懂生活中的智慧財產權 瞭解智慧財產權三大領域著作權、商標權、專利權的基本知識，在生活及工作上避免誤觸智財法界限，更懂得保護自已的權利。 社會科學
62cfd718a1051e0007bd8304,台灣手語達人孵化班：聾聽雙師的基礎入門課,language,語言,lifestyle,生活品味,0.20138112347333964,0.15029265400718705,台灣手語達人孵化班：聾聽雙師的基礎入門課 台灣手語達人孵化班：聾聽雙師的基礎入門課，顧名思義，我們以循序漸進的教學讓學員如蛋殼中孵化的小雞，自然而然的吸收台灣手語知識、聾人文化，即使是初學者，也能夠在課堂中先暖暖手，培養出視覺能力與台灣手語溝通能力。 更多語言
63ec353028176f050860dc82,AI 繪圖溝通術，生成式 AI Stable Diffusion 帶你施展魔法,programming,程式,design,設計,0.20017446441087683,0.12410494461144,AI 繪圖溝通術，生成式 AI Stable Diffusion 帶你施展魔法 你想過利用文字描述就能進行藝術創作嗎？本課程將從 0 到 1 與你一起探索 AI 繪圖的世界，並學習與生成式 AI 溝通，利用 Stable Diffusion 打造獨一無二的藝術創作！ AI
66600b8ff522d82b2653af79,字遊字在的造字學｜告別新手的造字特訓,art,藝術,design,設計,0.19838665867668728,0.19598444939076515,字遊字在的造字學｜告別新手的造字特訓 從分析字開始，教你如何有效率觀察各式標準字，學習擷取其特色，延伸如何應用於自身設計，理解精準調整設計差異，懂得看「字」的好壞，調整前後的細節差別，市面上課程少有的標準字設計提案應用，讓標準字不只是主視覺的附屬品，教你怎麼做出多變標準字的思考與應用方式，讓你的標準
56a1e0164ec4c609007d2cb0,刺繡 - 簡單學會多種針法做別針,handmade,手作,lifestyle,生活品味,0.19822504038253014,0.15774318413415794,刺繡 - 簡單學會多種針法做別針 刺繡基本針法課程，帶你輕鬆學習刺繡。課程將從刺繡觀念開始，帶你剖析點、線、面的概念，接著將會有多種不同刺繡針法的完整教學，最後也會教大家如何將刺繡應用於生活中，學習刺繡針法，點綴你的日常！ 刺繡
68f5de3668e8fa40293129b8,打造省錢理想風格宅｜室內裝修 x 預算配置 x 避雷指南,design,設計,lifestyle,生活品味,0.1957547060416178,0.17901924387306903,打造省錢理想風格宅｜室內裝修 x 預算配置 x 避雷指南 同時擁有「室內設計」與「室內裝修工程管理」雙證照的人氣講師 Phyllis 要來開課囉～買房加裝修，往往是一生中最大筆的支出。市面上教「看房買房」的課很多，但真正站在「屋主視角」教你怎麼裝修的課幾乎沒有。這是堂帶你全面掌握空間規劃、預算配置、
563b54ff423bdd0a00103e90,超簡單讓你學會 Beatbox,music,音樂,career-skills,職場技能,0.18061257032835007,0.04010741263210108,超簡單讓你學會 Beatbox 香蕉用各種學習方式，與輕鬆好記的方法，讓你快速將 Beatbox 活用 Beatbox
64f02e21234e28227c79a142,仙女穿戴甲全攻略-從基礎實作到市場經營,lifestyle,生活品味,career-skills,職場技能,0.17297588975340603,0.13210392078643243,仙女穿戴甲全攻略-從基礎實作到市場經營 美業最新穿戴甲增收趨勢！從黏貼技巧、不傷甲卸除，到特殊甲型調整，更加碼教學仙女沙龍款。除了掌握基礎概念、也全面解析市場趨勢，教妳如何定價與銷售，打造第二份高收入，保證給妳最詳盡的穿戴甲攻略！ 美甲 穿戴甲
